producto_url,nombre,precio_lista_habitual,precio_oferta_final,precio_sin_impuestos,memoria_ram,camara_frontal,fecha_scrapeo,Tipo de pantalla,Tamaño de la pantalla,Resistente al agua,Velocidad de la CPU,Tipo de procesador,Batería,Cámara trasera,Dual SIM,Memoria externa incluida,Carga rápida,Lector de huella,Conexión Bluetooth,NFC,GPS integrado,Información adicional,Tecnología AI
https://www.cetrogar.com.ar/celular-oppo-reno-12f-6-7-12gb-256gb-verde.html,"Celular OPPO RENO 12F 6.7"" 12GB 256GB verde",$899.999,$799.999,$661.156,12GB,32 MP,2025-06-25,OLED,"6.7""",No,8 nucleos,Octa Core,5100 mAh,50+ 8 + 2 MP,Sí,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-motorola-edge-50-6-6-12-256gb-peach-fuzz.html,"Celular Motorola Edge 50 6.6"" 12GB 256GB Peach",$999.999,$799.999,$661.156,12GB,32 MP (80.53°) F2.45,2025-06-25,POLED,"6.6""",Sí,2.5 GHz,Octa Core,5000mAH,Principal: 50 MP (84.5°) F1.88 Gran angular y macro: 13 MP (120°) F2.2 Teleobjetivo: 10 MP (33°) F2.0,No,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-motorola-edge-50-6-6-12-256gb-green.html,"Celular Motorola Edge 50 6.6"" 12GB 256GB green",$999.999,$799.999,$661.156,12GB,32 MP (80.53°) F2.45,2025-06-25,POLED,"6.6""",Sí,2.5 GHz,Octa Core,5000mAH,Principal: 50 MP (84.5°) F1.88 Gran angular y macro: 13 MP (120°) F2.2 Teleobjetivo: 10 MP (33°) F2.0,No,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-motorola-edge-50-6-6-12-256gb-grey.html,"Celular Motorola Edge 50 6.6"" 12GB 256GB Grey",$999.999,$799.999,$661.156,12GB,32 MP (80.53°) F2.45,2025-06-25,POLED,"6.6""",Sí,2.5 GHz,Octa Core,5000mAH,Principal: 50 MP (84.5°) F1.88 Gran angular y macro: 13 MP (120°) F2.2 Teleobjetivo: 10 MP (33°) F2.0,No,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-samsung-galaxy-a56-5g-6-7-8-256-gb-awesome-graphite.html,"Celular Samsung Galaxy A56 6.7""5G 8GB 256GB Awesome Graphite",$389.999,$929.999,$768.594,8GB,12.0 MP,2025-06-25,Super AMOLED,"6.7""",Sí,"2.9GHz,2.6GHz,1.9GHz",Octa Core,5.000 mAh,50.0 MP + 12.0 MP + 5.0 MP,No,No,Sí,Sí,Sí,No,Sí,SIM 1 + eSIM,
https://www.cetrogar.com.ar/celular-samsung-galaxy-a56-5g-6-7-8-256-gb-awesome-olive.html,"Celular Samsung Galaxy A56 5G 6.7"" 8/256 GB Awesome Olive",$389.999,$929.999,$768.594,8GB,12.0 MP,2025-06-25,Super AMOLED,"6.7""",Sí,"2.9GHz,2.6GHz,1.9GHz",Octa Core,5.000 mAh,50.0 MP + 12.0 MP + 5.0 MP,No,No,Sí,Sí,Sí,No,Sí,SIM 1 + eSIM,
https://www.cetrogar.com.ar/celular-samsung-galaxy-a56-5g-6-7-8-256-gb-awesome-pink.html,"Celular Samsung Galaxy A56 5G 6.7"" 8/256 GB Awesome Pink",,$929.999,$768.594,8GB,12.0 MP,2025-06-25,Super AMOLED,"6.7""",Sí,"2.9GHz,2.6GHz,1.9GHz",Octa Core,5.000 mAh,50.0 MP + 12.0 MP + 5.0 MP,No,No,Sí,Sí,Sí,No,Sí,SIM 1 + eSIM,
https://www.cetrogar.com.ar/celular-infinix-gt20-pro-6-78-12-256gb-mecha-blue.html,"Celular Infinix GT20 PRO 6.78"" 12GB 256GB Mecha Blue",$26.999,$999.999,$826.445,12GB,32MP,2025-06-25,AMOLED,"6.78""",No,3.1 GHz.,,5000Mhz,108 MP + 2MP + 2MP,Sí,No,No,Sí,Sí,No,Sí,,
https://www.cetrogar.com.ar/celular-samsung-galaxy-a55-6-6-5g-8-256gb-awesome-navy.html,"Celular Samsung Galaxy A55 6.6"" 5G 8/256GB Awesome Navy",$328.499,$999.999,$826.445,8GB,32.0 MP,2025-06-25,Super AMOLED,"6.6""",No,"2.75GHz,2GHz",Octa Core,5000 mAh,50.0 MP + 12.0 MP + 5.0 MP,No,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-motorola-moto-razr40-6-9-8-256gb-gris.html,"Celular Motorola Moto Razr40 6.9"" 8GB 256GB gris",$1.299.999,$999.999,$826.445,8GB,32MP,2025-06-25,POLED,"6.9""",No,2.4 GHz,Octa Core,4200mAH,12MP,Sí,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-motorola-moto-edge-50-pro-6-6-12-512gb-lavender.html,"Celular Motorola Moto 6.6"" Edge 50 Pro 12GB 12GB 512GB Lavender",$345.799,$1.199.999,$991.734,12GB,50 MP (89.3°) F1.95,2025-06-25,POLED,"6.6""",Sí,2.63 GHz,Octa Core,4500mAH,Principal: 50 MP (81.2°) F1.47 Gran angular y macro: 13 MP (120°) F2.2 Tele: 10 MP (35.4°) F2.0,Sí,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-motorola-moto-edge-50-pro-6-6-12-512gb-black.html,"Celular Motorola Moto Edge 50 Pro 6.6"" 12GB 512GB Black",$193.199,$1.199.999,$991.734,12GB,50 MP (89.3°) F1.95,2025-06-25,POLED,"6.6""",Sí,2.63 GHz,Octa Core,4500mAH,Principal: 50 MP (81.2°) F1.47 Gran angular y macro: 13 MP (120°) F2.2 Tele: 10 MP (35.4°) F2.0,Sí,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-motorola-razr-40-ultra-6-9-12-512gb-glaciar.html,"Celular Motorola Razr 40 Ultra 6.9"" 12GB 512GB Glaciar",$1.699.999,$1.299.999,$1.074.379,12GB,32 MP (80.5°) F2.4,2025-06-25,OLED,"6.9""",No,3.2 GHz,Octa Core,3800mAH,12 MP (79.5°) F1.59,Sí,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-motorola-moto-razr-40-ultra-6-9-12-512gb-peach-fuzz.html,"Celular Motorola Moto Razr 40 Ultra 6.9"" 12GB 512GB Peach fuzz",$1.699.999,$1.299.999,$1.074.379,12GB,32MP,2025-06-25,POLED,"6.9""",No,3.2GHZ,Octa Core,3800mAH,12MP,Sí,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-motorola-razr-40-pro-ultra-6-9-12-512gb-negro.html,"Celular Motorola Razr 40 Pro Ultra 6.9"" 12GB 512GB negro",$1.699.999,$1.299.999,$1.074.379,12GB,32MP,2025-06-25,POLED,"6.9""",No,3.2 GHz,Octa Core,3800mAh,12MP,Sí,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-samsung-galaxy-s24-fe-6-7-8-256gb-graphite.html,"Celular Samsung Galaxy S24 FE 6.7"" 8GB 256GB Graphite",$193.199,$1.399.999,$1.157.023,8GB,10.0 MP,2025-06-25,Dynamic AMOLED 2X,"6.7""",Sí,"3.1GHz,2.9GHz,2.6GHz,1.95GHz",Deca Core,"4,700mAh",50.0 MP + 12.0 MP + 8.0 MP,Sí,No,Sí,Sí,Sí,Sí,Sí,,Sí
https://www.cetrogar.com.ar/celular-samsung-galaxy-s24-fe-6-7-8-256gb-blue.html,"Celular Samsung Galaxy S24 FE 6.7"" 8GB 256GB Blue",$96.299,$1.399.999,$1.157.023,8GB,10.0 MP,2025-06-25,Dynamic AMOLED 2X,"6.7""",Sí,"3.1GHz,2.9GHz,2.6GHz,1.95GHz",Deca Core,"4,700mAh",50.0 MP + 12.0 MP + 8.0 MP,Sí,No,Sí,Sí,Sí,Sí,Sí,,Sí
https://www.cetrogar.com.ar/celular-samsung-galaxy-s24-fe-6-7-8-256gb-gray.html,"Celular Samsung Galaxy S24 FE 6.7"" 8GB 256GB Gray",$53.999,$1.399.999,$1.157.023,8GB,10.0 MP,2025-06-25,Dynamic AMOLED 2X,"6.7""",Sí,"3.1GHz,2.9GHz,2.6GHz,1.95GHz",Deca Core,"4,700mAh",50.0 MP + 12.0 MP + 8.0 MP,Sí,No,Sí,Sí,Sí,Sí,Sí,,Sí
https://www.cetrogar.com.ar/celular-motorola-edge-50-ultra-6-6-12-512gb-nordic-wood.html,"Celular Motorola Edge 50 Ultra 6.6"" 12GB 512GB Nordic wood",$1.599.999,$1.499.999,$1.239.668,12GB,50 MP (89.3°) F1.95,2025-06-25,POLED,"6.6""",Sí,3 GHz,Octa Core,4500mAH,50 MP (84.7°) F1.68,Sí,No,Sí,Sí,Sí,Sí,Sí,,Sí
https://www.cetrogar.com.ar/celular-motorola-edge-50-ultra-6-6-12-512gb-peach-fuzz.html,"Celular Motorola Edge 50 Ultra 6.6"" 12GB 512GB Peach fuzz",$1.599.999,$1.499.999,$1.239.668,12GB,50 MP (89.3°) F1.95,2025-06-25,POLED,"6.6""",Sí,3 GHz,Octa Core,4500mAH,50 MP (84.7°) F1.68,Sí,No,Sí,Sí,Sí,Sí,Sí,,Sí
https://www.cetrogar.com.ar/celular-motorola-edge-50-ultra-6-6-12-512gb-negro.html,"Celular Motorola Edge 50 Ultra 6.6"" 12GB 512GB negro",$1.599.999,$1.499.999,$1.239.668,12GB,50 MP (89.3°) F1.95,2025-06-25,POLED,"6.6""",Sí,3 GHz,Octa Core,4500mAH,50 MP (84.7°) F1.68,Sí,No,Sí,Sí,Sí,Sí,Sí,,Sí
https://www.cetrogar.com.ar/celular-xiaomi-14t-6-67-12-512gb-titan-gray.html,"Celular Xiaomi Redmi 14T 6.67"" 12GB 512GB Titan gray",$1.649.999,$1.619.999,$1.338.842,12GB,32 MP,2025-06-25,AMOLED,"6.67""",Sí,(1x3.35 GHz Cortex-A715 & 3x3.20 GHz Cortex-A715 & 4x2.20 GHz Cortex-A510),Octa Core,Li-Po 5000 mAh,50 MP,Sí,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-xiaomi-14t-6-67-12-512gb-titan-black.html,"Celular Xiaomi Redmi 14T 6.67"" 12GB 512GB Titan black",$1.649.999,$1.619.999,$1.338.842,12GB,32 MP,2025-06-25,AMOLED,"6.67""",Sí,(1x3.35 GHz Cortex-A715 & 3x3.20 GHz Cortex-A715 & 4x2.20 GHz Cortex-A510),Octa Core,Li-Po 5000 mAh,50 MP,Sí,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-xiaomi-14t-6-67-12-512gb-titan-blue.html,"Celular Xiaomi Redmi 14T 6.67"" 12GB 512GB Titan blue",$1.649.999,$1.619.999,$1.338.842,12GB,32 MP,2025-06-25,AMOLED,"6.67""",Sí,(1x3.35 GHz Cortex-A715 & 3x3.20 GHz Cortex-A715 & 4x2.20 GHz Cortex-A510),Octa Core,Li-Po 5000 mAh,50 MP,Sí,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-samsung-galaxy-s25-6-2-12gb-256gb-navy.html,"Celular Samsung Galaxy S25 6.2"" 12GB 256GB Navy",$24.499,$1.699.999,$1.404.957,12GB,12.0 MP,2025-06-25,Dynamic AMOLED 2X,"6.2""",No,"4.47GHz,3.5GHz",Octa Core,4000mAh,50.0 MP + 10.0 MP + 12.0 MP,No,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-tecno-mobile-ae11-phantom-v-flip-2-5-256gb-moondust-grey.html,"Celular Tecno Mobile AE11 Phantom V Flip 2 6.9"" 5GB Moondust",$6.859,$1.799.999,$1.487.602,8GB,32MP,2025-06-25,Foldable AMOLED,"6.9""",No,836MHz,MTK D8020,5000mAh,50M OIS+50M UW,Sí,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-tecno-mobile-ae11-phantom-v-flip-2-5-256gb-travertine-green.html,"Celular Tecno Mobile AE11 Phantom V Flip 2 6.9"" 5GB Travertine",$26.999,$1.799.999,$1.487.602,8GB,32MP,2025-06-25,Foldable AMOLED,"6.9""",No,836MHz,MTK D8020,5000mAh,50M OIS+50M UW,Sí,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-samsung-galaxy-s25-12-512gb-icyblue.html,Celular Samsung Galaxy S25 12/512GB Icyblue,$53.999,$1.934.999,$1.599.172,12GB,12.0 MP,2025-06-25,Dynamic AMOLED 2X,"6.2""",No,"4.47GHz,3.5GHz",Octa Core,4000mAh,50.0 MP + 10.0 MP + 12.0 MP,No,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-motorola-razr-60-ultra-16gb-1tb-rio-red.html,Celular Motorola Razr 60 Ultra 16GB 1TB Rio Red,$389.999,$1.999.999,$1.652.891,16GB,32 MP (80.5°) F2.4,2025-06-25,LTPO,"6.9""",No,3.2 GHz,Octa Core,4.32 GHz,"""Principal: 50.3 MP (85°) F1.83 Gran angular y macro: 50 MP (122°) F2.0""",Sí,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-motorola-razr-60-ultra-16gb-1tb-mountain-trail.html,Celular Motorola Razr 60 Ultra 16GB 1TB Mountain Trail,$389.999,$1.999.999,$1.652.891,16GB,32 MP (80.5°) F2.4,2025-06-25,LTPO,"6.9""",No,3.2 GHz,Octa Core,4.32 GHz,"""Principal: 50.3 MP (85°) F1.83 Gran angular y macro: 50 MP (122°) F2.0""",Sí,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-motorola-razr-60-ultra-6-9-16gb-1tb-scarab.html,"Celular Motorola Razr 60 Ultra 6.9"" 16GB 1TB Scarab",$389.999,$1.999.999,$1.652.891,16GB,32 MP (80.5°) F2.4,2025-06-25,LTPO,"6.9""",No,3.2 GHz,Octa Core,4.32 GHz,Principal: 50.3 MP (85°) F1.83 Gran angular y macro: 50 MP (122°) F2.0,Sí,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-samsung-galaxy-s24-6-7-12-256gb-onyx-black.html,"Celular Samsung Galaxy S24+ 6.7"" 12GB 256GB onyx",$328.499,$1.999.999,$1.652.891,12GB,12.0 MP,2025-06-25,Dynamic AMOLED 2X,"6.7""",Sí,"3.2GHz,2.9GHz,2.6GHz,1.95GHz",,"4,900mAh",50.0 MP + 10.0 MP + 12.0 MP,Sí,No,Sí,Sí,Sí,Sí,Sí,,Sí
https://www.cetrogar.com.ar/celular-samsung-galaxy-s25-12-256gb-silver-shadow.html,Celular Samsung Galaxy S25+ 12GB 256GB Silver Shadow,$97.999,$2.054.999,$1.698.346,12GB,12.0 MP,2025-06-25,Dynamic AMOLED 2X,"6.7""",No,"4.47GHz,3.5GHz",Octa Core,"4,900mAh",50.0 MP + 10.0 MP + 12.0 MP,No,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-samsung-galaxy-s25-12-256gb-icyblue.html,"Celular Samsung Galaxy S25+ 6.7"" 12GB 256GB Icyblue",$96.299,$2.054.999,$1.698.346,12GB,12.0 MP,2025-06-25,Dynamic AMOLED 2X,"6.7""",No,"4.47GHz,3.5GHz",Octa Core,"4,900mAh",50.0 MP + 10.0 MP + 12.0 MP,No,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-samsung-galaxy-s25-12-256gb-navy.html,Celular Samsung Galaxy S25+ 12GB 256GB Navy,$96.299,$2.054.999,$1.698.346,12GB,12.0 MP,2025-06-25,Dynamic AMOLED 2X,"6.7""",No,"4.47GHz,3.5GHz",Octa Core,"4,900mAh",50.0 MP + 10.0 MP + 12.0 MP,No,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-samsung-galaxy-z-flip5-8-256gb-menta.html,"Celular Samsung Galaxy Z Flip5 6.7"" 8GB256GB menta",$26.999,$2.149.999,$1.776.858,8GB,10.0 MP,2025-06-25,Dynamic AMOLED 2X,"6.7"" - 3.4""",Sí,"3.36GHz,2.8GHz,2GHz",Octa Core,3700 mAh,12.0 MP + 12.0 MP,Sí,No,Sí,Sí,Sí,Sí,Sí,,Sí
https://www.cetrogar.com.ar/celular-samsung-galaxy-z-fold5-7-6-6-2-12-256gb-phantom-black.html,"Celular Samsung Galaxy Z Fold5 7.6"" 6.2"" 12GB 256GB Phantom black",$3.699.999,$2.199.999,$1.818.180,12GB,10.0 MP,2025-06-25,Dynamic AMOLED 2X,"7.6""",Sí,"3.36GHz,2.8GHz,2GHz",Octa Core,4400 mAh,50.0 MP + 12.0 MP + 10.0 MP,Sí,No,Sí,Sí,Sí,Sí,Sí,,Sí
https://www.cetrogar.com.ar/celular-samsung-galaxy-s24-6-7-12gb-512gb-onyx.html,"Celular Samsung Galaxy S24+ 6.7"" 12GB 512GB onyx",$26.999,$2.199.999,$1.818.180,12GB,12.0 MP,2025-06-25,Dynamic AMOLED 2X,"6.7""",Sí,"3.2GHz,2.9GHz,2.6GHz,1.95GHz",,"4,900mAh",50.0 MP + 10.0 MP + 12.0 MP,Sí,No,Sí,Sí,Sí,Sí,Sí,,Sí
https://www.cetrogar.com.ar/celular-samsung-galaxy-z-fold5-12-256gb-azul.html,"Celular Samsung Galaxy 7.6"" Z Fold5 12 GB GB 256GB azul",$3.699.999,$2.199.999,$1.818.180,12GB,10.0 MP,2025-06-25,Dynamic AMOLED 2X,"7.6""+ 6.2""",Sí,"3.36GHz,2.8GHz,2GHz",Octa Core,4400 mAh,50.0 MP + 12.0 MP + 10.0 MP,Sí,No,Sí,Sí,Sí,Sí,Sí,,Sí
https://www.cetrogar.com.ar/celular-samsung-galaxy-s25-12-512gb-mint.html,Celular Samsung Galaxy S25+ 12GB 512GB Mint,$96.299,$2.289.999,$1.892.561,12GB,12.0 MP,2025-06-25,Dynamic AMOLED 2X,"6.7""",No,"4.47GHz,3.5GHz",Octa Core,5.000 mAh,50.0 MP + 10.0 MP + 12.0 MP,No,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-samsung-galaxy-s25-12-512gb-navy.html,"Celular Samsung Galaxy S25+ 6.7"" 12GB 512GB Navy",$97.999,$2.289.999,$1.892.561,12GB,12.0 MP,2025-06-25,Dynamic AMOLED 2X,"6.7""",No,"4.47GHz,3.5GHz",Octa Core,5.000 mAh,50.0 MP + 10.0 MP + 12.0 MP,No,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-samsung-galaxy-s25-ultra-12-256gb-titanium-whitesilver.html,Celular Samsung Galaxy S25 Ultra 12GB 256GB Titanium Whitesilver,$328.499,$2.609.999,$2.157.023,12GB,12.0 MP,2025-06-25,Dynamic AMOLED 2X,"6.9""",No,"4.47GHz,3.5GHz",Octa Core,5.000 mAh,200.0 MP + 50.0 MP + 50.0 MP + 10.0 MP,No,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-samsung-galaxy-s25-ultra-12-256gb-titanium-silverblue.html,"Celular Samsung Galaxy S25 Ultra 6.9"" 12GB 256GB Titanium Silverblue",$328.499,$2.609.999,$2.157.023,12GB,12.0 MP,2025-06-25,Dynamic AMOLED 2X,"6.9""",No,"4.47GHz,3.5GHz",Octa Core,5.000 mAh,200.0 MP + 50.0 MP + 50.0 MP + 10.0 MP,No,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-samsung-galaxy-s25-ultra-12-256gb-titanium-black.html,Celular Samsung Galaxy S25 Ultra 12GB 256GB Titanium Black,$96.299,$2.609.999,$2.157.023,12GB,12.0 MP,2025-06-25,Dynamic AMOLED 2X,"6.9""",No,"4.47GHz,3.5GHz",Octa Core,5.000 mAh,200.0 MP + 50.0 MP + 50.0 MP + 10.0 MP,No,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-samsung-galaxy-s25-ultra-6-9-12-512gb-titanium-gray.html,"Celular Samsung Galaxy S25 Ultra 6.9"" 12GB 512GB Titanium Gray",$26.999,$2.844.999,$2.351.238,12GB,12.0 MP,2025-06-25,Dynamic AMOLED 2X,"6.9""",No,"4.47GHz,3.5GHz",Octa Core,5.000 mAh,200.0 MP + 50.0 MP + 50.0 MP + 10.0 MP,No,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-samsung-galaxy-s25-ultra-6-9-12-512gb-titanium-black.html,"Celular Samsung Galaxy S25 Ultra 6.9"" 12GB 512GB Titanium Black",$290.899,$2.844.999,$2.351.238,12GB,12.0 MP,2025-06-25,Dynamic AMOLED 2X,"6.9""",No,"4.47GHz,3.5GHz",Octa Core,5.000 mAh,200.0 MP + 50.0 MP + 50.0 MP + 10.0 MP,No,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-tecno-mobile-ae10-phantom-v-fold-2-12-512gb-karsten-green.html,"Celular Tecno Mobile AE10 Phantom V Fold 2 7.6"" 12GB 512GB Karsten",$4.119,$2.999.999,$2.479.338,12GB,32MP,2025-06-25,LTPO,"7.6""",No,836MHz,MTK D9000+,5000mAh,50M OIS+50M UW+50M tele,Sí,No,Sí,Sí,Sí,Sí,Sí,,
https://www.cetrogar.com.ar/celular-tecno-mobile-ae10-phantom-v-fold-2-12-512gb-ripping-blue.html,"Celular Tecno Mobile AE10 Phantom V Fold 2 7.6"" 12GB 512GB Ripping",$6.859,$2.999.999,$2.479.338,12GB,32MP,2025-06-25,LTPO,"7.6""",No,836MHz,MTK D9000+,5000mAh,50M OIS+50M UW+50M tele,Sí,No,Sí,Sí,Sí,Sí,Sí,,
